,id_player,player_name,nationality,field_position,position,weight(kg),height(cm),age,id_team,player_image
179,250115192,Gabriel Gudmundsson,Sweden,Defender,UNKNOWN,,,25,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250115192.jpg
180,250090766,Maximilian Mittelstädt,Germany,Defender,FULL_BACK,,,27,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090766.jpg
181,250188511,Anthony Rouault,France,Defender,UNKNOWN,,,23,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188511.jpg
182,250119677,Ramy Bensebaini,Algeria,Defender,CENTRE_BACK,,,29,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250119677.jpg
183,250079003,Kaan Kairinen,Finland,Midfielder,UNKNOWN,,,25,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079003.jpg
184,250135416,Alejandro Balde,Spain,Defender,UNKNOWN,,,21,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135416.jpg
185,250103243,Dimitri Lavalée,Belgium,Defender,CENTRE_BACK,,,27,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250103243.jpg
186,250079677,Denis Zakaria,Switzerland,Midfielder,CENTRAL_MIDFIELDER,76.0,191.0,27,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079677.jpg
187,250135339,Petar Sučić,Croatia,Midfielder,UNKNOWN,,,21,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135339.jpg
188,250076631,Kostas Tsimikas,Greece,Defender,FULL_BACK,77.0,178.0,28,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250076631.jpg
189,250040471,Iñigo Martínez,Spain,Defender,CENTRE_BACK,75.0,181.0,33,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250040471.jpg
190,250138382,Jamie Leweling,Germany,Forward,UNKNOWN,,,23,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138382.jpg
191,250196588,Hugo Magnetti,France,Midfielder,UNKNOWN,,,26,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196588.jpg
192,250157930,Joel Monteiro,Switzerland,Forward,UNKNOWN,,,25,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250157930.jpg
193,250129341,Tochi Chukwuani,Denmark,Midfielder,UNKNOWN,,,21,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250129341.jpg
194,250142271,Max Johnston,Scotland,Defender,,,,20,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250142271.jpg
195,250153849,Warren Zaïre-Emery,France,Midfielder,DEFENSIVE_MIDFIELDER,,,18,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153849.jpg
196,250122213,Mauro Júnior,Brazil,Defender,ATTACKING_MIDFIELDER,,,25,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250122213.jpg
197,250064027,Kyriakos Savvidis,Greece,Midfielder,UNKNOWN,,181.0,29,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064027.jpg
198,250119181,Georgiy Sudakov,Ukraine,Midfielder,ATTACKING_MIDFIELDER,,,22,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250119181.jpg
199,250024456,Álvaro Morata,Spain,Forward,STRIKER,85.0,189.0,32,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250024456.jpg
200,250041626,Sead Kolašinac,Bosnia and Herzegovina,Defender,FULL_BACK,82.0,183.0,31,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250041626.jpg
201,250096849,Cody Gakpo,Netherlands,Forward,WINGER,,,25,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250096849.jpg
202,250065301,Aleix García,Spain,Midfielder,UNKNOWN,,185.0,27,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250065301.jpg
203,250097909,Mehdi Taremi,Iran,Forward,STRIKER,,,32,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250097909.jpg
204,250078593,Otar Kiteishvili,Georgia,Midfielder,UNKNOWN,65.0,170.0,28,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250078593.jpg
205,250112880,Raphinha,Brazil,Forward,WINGER,,,27,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112880.jpg
206,250196709,Atakan Karazor,Türkiye,Midfielder,UNKNOWN,,,28,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196709.jpg
207,250092517,Julian Ryerson,Norway,Defender,,,,26,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250092517.jpg
208,250129746,Giovanni Fabbian,Italy,Midfielder,UNKNOWN,,,21,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250129746.jpg
209,250118964,Enzo Millot,France,Midfielder,,,,22,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118964.jpg
210,250177497,Geovany Quenda,Portugal,Forward,UNKNOWN,,,17,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177497.jpg
211,250105717,Veljko Birmančević,Serbia,Midfielder,UNKNOWN,,,26,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105717.jpg
212,250146674,Kerem Aktürkoğlu,Türkiye,Forward,UNKNOWN,,,26,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250146674.jpg
213,250128451,Xavi Simons,Netherlands,Midfielder,UNKNOWN,,,21,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128451.jpg
214,250086263,Peter Olayinka,Nigeria,Forward,STRIKER,,188.0,28,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250086263.jpg
215,250064232,Davide Zappacosta,Italy,Defender,FULL_BACK,70.0,182.0,32,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064232.jpg
216,250153349,Oscar Gloukh,Israel,Midfielder,CENTRAL_MIDFIELDER,,,20,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153349.jpg
217,250145845,Geny Catamo,Mozambique,Midfielder,UNKNOWN,,,23,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250145845.jpg
218,250159544,Antoni Milambo,Netherlands,Midfielder,UNKNOWN,,,19,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250159544.jpg
219,250132407,Ludovic Ajorque,France,Forward,UNKNOWN,,,30,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132407.jpg
220,250029535,Pascal Gross,Germany,Midfielder,UNKNOWN,,,33,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250029535.jpg
221,250113211,Orkun Kökçü,Türkiye,Midfielder,ATTACKING_MIDFIELDER,,,23,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113211.jpg
222,250024349,Marcel Sabitzer,Austria,Midfielder,ATTACKING_MIDFIELDER,74.0,177.0,30,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250024349.jpg
223,250124460,Christos Tzolis,Greece,Forward,WINGER,,,22,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250124460.jpg
224,250089225,Florentino,Portugal,Midfielder,DEFENSIVE_MIDFIELDER,,,25,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089225.jpg
225,250162325,Minjae Kim,Korea Republic,Defender,UNKNOWN,,,27,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250162325.jpg
226,250153402,Jamie Gittens,England,Midfielder,UNKNOWN,,,20,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153402.jpg
227,250156459,Kyogo Furuhashi,Japan,Midfielder,UNKNOWN,,,29,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250156459.jpg
228,250056159,Qazim Laçi,Albania,Midfielder,CENTRAL_MIDFIELDER,80.0,176.0,28,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056159.jpg
229,250068733,Aïssa Mandi,Algeria,Defender,CENTRE_BACK,,,33,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250068733.jpg
230,250171067,Jaouen Hadjam,Algeria,Defender,UNKNOWN,,,21,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250171067.jpg
231,250116904,Weston McKennie,USA,Midfielder,UNKNOWN,,,26,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250116904.jpg
232,250177886,Igor Paixão,Brazil,Forward,UNKNOWN,,,24,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177886.jpg
233,250002096,Robert Lewandowski,Poland,Forward,STRIKER,78.0,184.0,36,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250002096.jpg
234,250176450,Lamine Yamal,Spain,Forward,UNKNOWN,,,17,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176450.jpg
235,250041770,Serge Gnabry,Germany,Forward,WINGER,73.0,173.0,29,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250041770.jpg
236,250056566,Ruben Loftus-Cheek,England,Midfielder,CENTRAL_MIDFIELDER,83.0,192.0,28,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056566.jpg
237,250194673,Deniz Undav,Germany,Forward,,,,28,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250194673.jpg
238,250101201,Michele Di Gregorio,Italy,Goalkeeper,GOALKEEPER,,,27,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101201.jpg
239,250110734,Filip Ugrinic,Switzerland,Midfielder,,,,25,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250110734.jpg
240,250187759,Eguinaldo,Brazil,Forward,UNKNOWN,,,20,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187759.jpg
241,250188223,Carlos Augusto,Brazil,Defender,UNKNOWN,,,25,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188223.jpg
242,250134138,Bradley Barcola,France,Forward,UNKNOWN,,,22,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134138.jpg
243,250144858,Yangel Herrera,Venezuela,Midfielder,DEFENSIVE_MIDFIELDER,,,26,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250144858.jpg
244,250176453,Pau Cubarsí,Spain,Defender,UNKNOWN,,,17,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176453.jpg
245,250143693,Pedri,Spain,Midfielder,UNKNOWN,,,21,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250143693.jpg
246,250172907,Federico Gatti,Italy,Defender,UNKNOWN,,,26,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172907.jpg
247,250064252,Rade Krunić,Bosnia and Herzegovina,Midfielder,CENTRAL_MIDFIELDER,74.0,184.0,31,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064252.jpg
248,250156457,Hidemasa Morita,Japan,Midfielder,UNKNOWN,,,29,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250156457.jpg
249,250091290,Mahdi Camara,France,Midfielder,UNKNOWN,,,26,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091290.jpg
250,250059115,Bernardo Silva,Portugal,Midfielder,ATTACKING_MIDFIELDER,64.0,173.0,30,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250059115.jpg
251,250058227,Aleksandr Golovin,Russia,Midfielder,ATTACKING_MIDFIELDER,69.0,180.0,28,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058227.jpg
252,250147342,Abdallah Sima,Senegal,Forward,STRIKER,,,23,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250147342.jpg
253,250040521,Lucas Vázquez,Spain,Midfielder,STRIKER,70.0,173.0,33,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250040521.jpg
254,250028715,Berat Djimsiti,Albania,Defender,FULL_BACK,83.0,190.0,31,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250028715.jpg
255,250193541,Takuya Ogiwara,Japan,Defender,,,,24,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193541.jpg
256,1909917,Koke,Spain,Midfielder,CENTRAL_MIDFIELDER,74.0,178.0,32,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1909917.jpg
257,97923,Manuel Neuer,Germany,Goalkeeper,GOALKEEPER,92.0,193.0,38,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/97923.jpg
258,250079279,Nikola Moro,Croatia,Midfielder,DEFENSIVE_MIDFIELDER,73.0,182.0,26,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079279.jpg
259,250019498,Antoine Griezmann,France,Forward,STRIKER,67.0,176.0,33,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250019498.jpg
260,1905153,Ángel Di María,Argentina,Forward,UNKNOWN,75.0,180.0,36,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1905153.jpg
261,250117405,Francisco Conceição,Portugal,Forward,UNKNOWN,,,21,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117405.jpg
262,250112400,Riccardo Orsolini,Italy,Midfielder,WINGER,,,27,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112400.jpg
263,250135101,Raphael Onyedika,Nigeria,Midfielder,UNKNOWN,,,23,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135101.jpg
264,250078012,Vangelis Pavlidis,Greece,Forward,STRIKER,,,25,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250078012.jpg
265,250106967,Bryan Gil,Spain,Forward,WINGER,,,23,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106967.jpg
266,250196712,Silas,Congo,Forward,,,,26,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196712.jpg
267,250112224,Felix Nmecha,Germany,Midfielder,,,,24,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112224.jpg
268,250005335,İlkay Gündoğan,Germany,Midfielder,CENTRAL_MIDFIELDER,80.0,180.0,34,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250005335.jpg
269,250163400,Antonio Nusa,Norway,Midfielder,UNKNOWN,,,19,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163400.jpg
270,250099258,Ademola Lookman,Nigeria,Forward,WINGER,,,27,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250099258.jpg
271,250141861,Victor Boniface,Nigeria,Forward,,,,23,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250141861.jpg
272,250064446,Oleksandr Zubkov,Ukraine,Midfielder,CENTRAL_MIDFIELDER,70.0,181.0,28,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064446.jpg
273,250200313,Jordan Lotomba,Switzerland,Defender,UNKNOWN,,,26,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200313.jpg
274,250061027,Fredrik Aursnes,Norway,Midfielder,DEFENSIVE_MIDFIELDER,,,28,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250061027.jpg
275,250172668,Julián Alvarez,Argentina,Forward,UNKNOWN,,,24,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172668.jpg
276,250171301,Karim Konaté,Ivory Coast,Forward,UNKNOWN,,,20,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250171301.jpg
277,250086316,Thomas Partey,Ghana,Midfielder,DEFENSIVE_MIDFIELDER,73.0,185.0,31,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250086316.jpg
278,250169685,Ousmane Diomande,Ivory Coast,Defender,UNKNOWN,,,20,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169685.jpg
279,250132811,Luis Díaz,Colombia,Forward,CENTRAL_MIDFIELDER,,,27,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132811.jpg
280,250145629,Alexander Bah,Denmark,Defender,FULL_BACK,,,26,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250145629.jpg
281,250187221,Thomas Beelen,Netherlands,Defender,,,,23,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187221.jpg
282,250105244,Aurélien Tchouaméni,France,Midfielder,CENTRAL_MIDFIELDER,,,24,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105244.jpg
283,250113373,Bojan Miovski,North Macedonia,Forward,UNKNOWN,,,25,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113373.jpg
284,250164991,João Neves,Portugal,Midfielder,UNKNOWN,,,20,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250164991.jpg
285,250163786,Joaquin Seys,Belgium,Defender,UNKNOWN,,,19,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163786.jpg
286,250191448,Ayyoub Bouaddi,France,Midfielder,,,,17,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250191448.jpg
287,250167977,Eliesse Ben Seghir,Morocco,Midfielder,UNKNOWN,,,19,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250167977.jpg
288,250112842,Greg Taylor,Scotland,Defender,FULL_BACK,,,27,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112842.jpg
289,250113237,Nicolò Fagioli,Italy,Midfielder,UNKNOWN,,,23,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113237.jpg
290,250051291,Janis Blaswich,Germany,Goalkeeper,UNKNOWN,,193.0,33,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250051291.jpg
291,250143328,Pedro Gonçalves,Portugal,Midfielder,UNKNOWN,,,26,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250143328.jpg
292,250134320,Ismael Saibari,Morocco,Forward,ATTACKING_MIDFIELDER,,,23,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134320.jpg
293,250058722,Lukáš Haraslín,Slovakia,Midfielder,UNKNOWN,,,28,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058722.jpg
294,250086037,Rodrigo De Paul,Argentina,Midfielder,UNKNOWN,,,30,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250086037.jpg
295,250113993,Matěj Ryneš,Czechia,Defender,CENTRAL_MIDFIELDER,,,23,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113993.jpg
296,250129175,Seedy Jatta,Norway,Forward,UNKNOWN,,,21,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250129175.jpg
297,250091187,Sandro Kulenović,Croatia,Forward,STRIKER,76.0,188.0,24,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091187.jpg
298,250079541,Maxime Bernauer,France,Defender,CENTRE_BACK,,,26,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079541.jpg
299,250112690,Denzel Dumfries,Netherlands,Defender,FULL_BACK,,,28,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112690.jpg
300,250171184,Michael Olise,France,Midfielder,UNKNOWN,,,22,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250171184.jpg
301,250023009,Leandro Trossard,Belgium,Midfielder,WINGER,61.0,171.0,29,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250023009.jpg
302,250063394,Bruno Petković,Croatia,Forward,STRIKER,,,30,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250063394.jpg
303,250112969,Artem Bondarenko,Ukraine,Midfielder,CENTRAL_MIDFIELDER,,,24,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112969.jpg
304,250132831,Reinildo,Mozambique,Defender,FULL_BACK,,,30,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132831.jpg
305,250136464,Gonçalo Inácio,Portugal,Defender,CENTRE_BACK,,,23,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250136464.jpg
306,250127540,Thijs Dallinga,Netherlands,Forward,UNKNOWN,,,24,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127540.jpg
307,250096716,Ronaël Pierre-Gabriel,France,Defender,CENTRE_BACK,,,26,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250096716.jpg
308,250103562,Juan Miranda,Spain,Defender,UNKNOWN,,,24,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250103562.jpg
309,250101097,Caio Henrique,Brazil,Defender,UNKNOWN,,178.0,27,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101097.jpg
310,250106722,Khephren Thuram,France,Midfielder,DEFENSIVE_MIDFIELDER,,,23,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106722.jpg
311,74699,Luka Modrić,Croatia,Midfielder,CENTRAL_MIDFIELDER,65.0,174.0,39,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/74699.jpg
312,250049573,Cristhian Stuani,Uruguay,Forward,UNKNOWN,,,38,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250049573.jpg
313,250121330,Matheus Reis,Brazil,Defender,UNKNOWN,,,29,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121330.jpg
314,250027780,Massadio Haïdara,Mali,Defender,UNKNOWN,,,31,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250027780.jpg
315,250112186,Silvère Ganvoula,Congo,Forward,,,,28,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112186.jpg
316,250024370,Piotr Zieliński,Poland,Midfielder,ATTACKING_MIDFIELDER,64.0,177.0,30,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250024370.jpg
317,250121584,Kang-in Lee,Korea Republic,Midfielder,STRIKER,,,23,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121584.jpg
318,250088104,Arnaut Danjuma,Netherlands,Midfielder,STRIKER,,,27,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250088104.jpg
319,250066747,Manuel Locatelli,Italy,Midfielder,DEFENSIVE_MIDFIELDER,,,26,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250066747.jpg
320,250089289,Christoph Baumgartner,Austria,Midfielder,ATTACKING_MIDFIELDER,,,25,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089289.jpg
321,250091165,Noa Lang,Netherlands,Forward,WINGER,,,25,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091165.jpg
322,250187143,Adam Daghim,Denmark,Forward,UNKNOWN,,,19,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187143.jpg
323,250081921,Benjamin Pavard,France,Defender,,,,28,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081921.jpg
324,250019573,Gernot Trauner,Austria,Defender,CENTRE_BACK,,,32,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250019573.jpg
325,250086315,Ángel Correa,Argentina,Forward,WINGER,70.0,174.0,29,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250086315.jpg
326,103335,Axel Witsel,Belgium,Midfielder,DEFENSIVE_MIDFIELDER,73.0,186.0,35,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/103335.jpg
327,250116951,Yann Bisseck,Germany,Defender,UNKNOWN,,,23,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250116951.jpg
328,250091172,Iván Martín,Spain,Midfielder,UNKNOWN,,,25,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091172.jpg
329,250172787,Jerdy Schouten,Netherlands,Midfielder,UNKNOWN,,,27,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172787.jpg
330,250181712,Mohammed Salisu,Ghana,Defender,,,,25,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181712.jpg
331,250066739,Nicolò Barella,Italy,Midfielder,CENTRAL_MIDFIELDER,,,27,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250066739.jpg
332,250110361,David Raum,Germany,Defender,UNKNOWN,,,26,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250110361.jpg
333,250024448,Dani Carvajal,Spain,Defender,FULL_BACK,73.0,173.0,32,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250024448.jpg
334,250026229,Jaroslav Zelený,Czechia,Defender,FULL_BACK,,,32,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250026229.jpg
335,250169265,Banhie Zoukrou,France,Defender,UNKNOWN,,,21,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169265.jpg
336,250174149,Isak Hien,Sweden,Defender,UNKNOWN,,,25,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174149.jpg
337,250196586,Brendan Chardonnet,France,Defender,UNKNOWN,,,29,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196586.jpg
338,250041781,Niklas Süle,Germany,Defender,UNKNOWN,,,29,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250041781.jpg
339,250117410,Tomás Araújo,Portugal,Defender,CENTRE_BACK,,,22,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117410.jpg
340,250122187,Mohamed Ali Camara,Rep of Guinea,Defender,CENTRE_BACK,,,27,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250122187.jpg
341,250052744,David von Ballmoos,Switzerland,Goalkeeper,GOALKEEPER,,192.0,29,50031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250052744.jpg
342,250081721,Iñaki Peña,Spain,Goalkeeper,UNKNOWN,,,25,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081721.jpg
343,250087877,Radosław Majecki,Poland,Goalkeeper,GOALKEEPER,,,24,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087877.jpg
344,250099867,Alisson Becker,Brazil,Goalkeeper,GOALKEEPER,91.0,191.0,32,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250099867.jpg
345,250077750,Caoimhin Kelleher,Republic of Ireland,Goalkeeper,,,,25,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250077750.jpg
346,250028705,Stefan Ortega,Germany,Goalkeeper,UNKNOWN,,,32,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250028705.jpg
347,250090955,Philipp Köhn,Switzerland,Goalkeeper,GOALKEEPER,,,26,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090955.jpg
348,250089824,Andriy Lunin,Ukraine,Goalkeeper,GOALKEEPER,,,25,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089824.jpg
349,250011668,Thibaut Courtois,Belgium,Goalkeeper,GOALKEEPER,91.0,199.0,32,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250011668.jpg
350,250073809,Ederson,Brazil,Goalkeeper,UNKNOWN,81.0,188.0,31,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250073809.jpg
351,250078922,Gianluigi Donnarumma,Italy,Goalkeeper,GOALKEEPER,90.0,196.0,25,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250078922.jpg
352,250080461,Omri Glazer,Israel,Goalkeeper,,,,28,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250080461.jpg
353,250091198,Matteo Gabbia,Italy,Defender,CENTRE_BACK,,,25,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091198.jpg
354,250113392,Riccardo Calafiori,Italy,Defender,FULL_BACK,,,22,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113392.jpg
355,250101723,Mitchel Bakker,Netherlands,Defender,UNKNOWN,,,24,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101723.jpg
356,250155799,Niklas Geyrhofer,Austria,Defender,,,,24,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250155799.jpg
