,id,player_name,nationality,field_position,position,weight(kg),height(cm),age,team_id,minutes_played,matches_appareance,goals,assists,distance_covered(km/h),top_speed,player_image
687,250160990,Diego Callai,Italy,Goalkeeper,UNKNOWN,,,20,50149,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250160990.jpg
688,250160835,Kiril Fesiun,Ukraine,Goalkeeper,UNKNOWN,,,22,52707,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250160835.jpg
689,250159294,Cole Campbell,Iceland,Midfielder,UNKNOWN,,,18,52758,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250159294.jpg
690,250154458,Martin Suchomel,Czechia,Defender,,,,22,50033,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154458.jpg
691,250154332,Giovanni Daffara,Italy,Goalkeeper,,,,19,50139,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154332.jpg
692,250154301,Sergio Mestre,Spain,Goalkeeper,,,,19,50051,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154301.jpg
693,250153773,Stefan Leković,Serbia,Defender,UNKNOWN,,,20,50069,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153773.jpg
694,250153677,Jorne Spileers,Belgium,Defender,UNKNOWN,,,19,50043,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153677.jpg
695,250153412,Frans Krätzig,Germany,Defender,UNKNOWN,,,21,50107,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153412.jpg
696,250150470,Zane Monlouis,England,Defender,,,,21,52280,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250150470.jpg
697,250148144,Niek Schiks,Netherlands,Goalkeeper,GOALKEEPER,,,20,50062,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250148144.jpg
698,250144288,Jakub Pešek,Czechia,Midfielder,WINGER,,,31,50033,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250144288.jpg
699,250139387,Arijon Ibrahimovic,Germany,Midfielder,,,,18,50037,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139387.jpg
700,250139028,Ivan Guteša,Serbia,Goalkeeper,,,,22,50069,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139028.jpg
701,250138956,Diogo Prioste,Portugal,Midfielder,,,,20,50147,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138956.jpg
702,250138635,Adrian Bajrami,Albania,Defender,UNKNOWN,,,22,50147,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138635.jpg
703,250138623,Indrit Tuci,Albania,Forward,,,,24,50033,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138623.jpg
704,250138286,Adam Hrdina,Slovakia,Goalkeeper,UNKNOWN,,,20,52797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138286.jpg
705,250137521,Juan Musso,Argentina,Goalkeeper,UNKNOWN,,,30,50124,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250137521.jpg
706,250137395,Samuel Mbangula,Belgium,Forward,UNKNOWN,,,20,50139,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250137395.jpg
707,250135608,Harvey Davies,England,Goalkeeper,UNKNOWN,,,21,7889,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135608.jpg
708,250135499,Antonio Gomis,Spain,Goalkeeper,,,,21,50124,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135499.jpg
709,250135497,Aitor Gismera,Spain,Midfielder,UNKNOWN,,,20,50124,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135497.jpg
710,250134952,Ayman Azhil,Germany,Midfielder,DEFENSIVE_MIDFIELDER,,,23,52758,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134952.jpg
711,250129928,Bryan Okoh,Switzerland,Defender,,,,21,50030,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250129928.jpg
712,250129831,Ilias Kostis,Greece,Defender,UNKNOWN,,,21,50124,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250129831.jpg
713,250128391,Jarell Quansah,England,Defender,,,,21,7889,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128391.jpg
714,250127502,Emil Holm,Sweden,Defender,,,,24,52969,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127502.jpg
715,250127149,Ameen Al-Dakhil,Belgium,Defender,,,,22,50107,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127149.jpg
716,250127130,Jakub Surovčík,Slovakia,Goalkeeper,,,,22,50033,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127130.jpg
717,250127024,Fredrik Oppegård,Norway,Defender,FULL_BACK,,,22,50062,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127024.jpg
718,250124400,Tyler Morton,England,Midfielder,UNKNOWN,,,22,7889,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250124400.jpg
719,250123440,Yehor Nazaryna,Ukraine,Midfielder,CENTRAL_MIDFIELDER,,,27,52707,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123440.jpg
720,250123020,Marco Brescianini,Italy,Midfielder,CENTRAL_MIDFIELDER,,,24,52816,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123020.jpg
721,250118962,Nathanaël Mbuku,France,Forward,,,,22,50164,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118962.jpg
722,250118787,Maarten Vandevoordt,Belgium,Goalkeeper,GOALKEEPER,,,22,2603790,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118787.jpg
723,250117408,Samuel Soares,Portugal,Goalkeeper,GOALKEEPER,,,22,50147,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117408.jpg
724,250116759,Alen Mustafić,Bosnia and Herzegovina,Midfielder,UNKNOWN,,,25,52797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250116759.jpg
725,250116069,Mathias Ross,Denmark,Defender,,,,23,50033,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250116069.jpg
726,250113263,Vitězslav Jaroš,Czechia,Goalkeeper,,,,23,7889,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113263.jpg
727,250109859,Vladan Kovačević,Serbia,Goalkeeper,UNKNOWN,,,26,50149,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250109859.jpg
728,250109381,Maik Nawrocki,Poland,Defender,,,,23,50050,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250109381.jpg
729,250109378,Marcel Lotka,Germany,Goalkeeper,,,,23,52758,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250109378.jpg
730,250108031,Irakli Azarov,Georgia,Defender,UNKNOWN,,,22,52707,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250108031.jpg
731,250107089,Matúš Vojtko,Slovakia,Defender,UNKNOWN,,,24,52797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250107089.jpg
732,250106979,Arnau Tenas,Spain,Goalkeeper,UNKNOWN,,,23,52747,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106979.jpg
733,250106880,Viljami Sinisalo,Finland,Goalkeeper,UNKNOWN,,,23,50050,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106880.jpg
734,250105664,Daniel Peretz,Israel,Goalkeeper,GOALKEEPER,,,24,50037,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105664.jpg
735,250104128,Bartol Franjić,Croatia,Defender,DEFENSIVE_MIDFIELDER,,,24,52707,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250104128.jpg
736,250104101,Yannik Keitel,Germany,Midfielder,,,,24,50107,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250104101.jpg
737,250103498,Martin Trnovský,Slovakia,Goalkeeper,GOALKEEPER,,,24,52797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250103498.jpg
738,250102417,Siemen Voet,Belgium,Defender,UNKNOWN,,,24,52797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250102417.jpg
739,250101698,Stephen Welsh,Scotland,Defender,CENTRE_BACK,,,24,50050,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101698.jpg
740,250096761,Josep Martínez,Spain,Goalkeeper,UNKNOWN,,,26,50138,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250096761.jpg
741,250088389,Emir Karic,Austria,Midfielder,,,,27,50111,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250088389.jpg
742,250088122,Jordan Teze,Netherlands,Defender,FULL_BACK,,,25,50023,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250088122.jpg
743,250088117,Armando Obispo,Netherlands,Defender,CENTRE_BACK,,,25,50062,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250088117.jpg
744,250087542,Abel Ruiz,Spain,Forward,STRIKER,,,24,2602798,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087542.jpg
745,250086637,Pau López,Spain,Goalkeeper,GOALKEEPER,77.0,189.0,29,2602798,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250086637.jpg
746,250082738,Marco Sportiello,Italy,Goalkeeper,GOALKEEPER,,,32,50058,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250082738.jpg
747,250082625,Marian Shved,Ukraine,Midfielder,WINGER,,,27,52707,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250082625.jpg
748,250081634,Martin Erlić,Croatia,Defender,UNKNOWN,,,26,52969,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081634.jpg
749,250079522,Marcus Edwards,England,Forward,WINGER,,,25,50149,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079522.jpg
750,250074072,Dario Marzino,Switzerland,Goalkeeper,GOALKEEPER,,184.0,28,50031,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250074072.jpg
751,250070418,Fabian Bredlow,Germany,Goalkeeper,UNKNOWN,,191.0,29,50107,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250070418.jpg
752,250069830,Justin Bijlow,Netherlands,Goalkeeper,GOALKEEPER,,,26,52749,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250069830.jpg
753,250067821,Marc-Aurèle Caillard,France,Goalkeeper,UNKNOWN,,191.0,30,75797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067821.jpg
754,250066521,Nordin Jackers,Belgium,Goalkeeper,GOALKEEPER,72.0,185.0,27,50043,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250066521.jpg
755,250065307,Jesús Vallejo,Spain,Defender,CENTRE_BACK,74.0,183.0,27,50051,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250065307.jpg
756,250064310,Jurij Medveděv,Czechia,Defender,FULL_BACK,,,28,52797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064310.jpg
757,250061507,Neto,Brazil,Goalkeeper,GOALKEEPER,83.0,191.0,35,52280,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250061507.jpg
758,250058260,Lukas Klostermann,Germany,Defender,FULL_BACK,,,28,2603790,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058260.jpg
759,250058121,Vojtěch Vorel,Czechia,Goalkeeper,UNKNOWN,,190.0,28,50033,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058121.jpg
760,250056861,Oleksandr Zinchenko,Ukraine,Defender,FULL_BACK,61.0,175.0,27,52280,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056861.jpg
761,250056735,Ivan Filipović,Croatia,Goalkeeper,UNKNOWN,,,29,50164,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056735.jpg
762,250042779,Clément Lenglet,France,Defender,UNKNOWN,81.0,186.0,29,50124,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042779.jpg
763,250042778,Thomas Lemar,France,Midfielder,UNKNOWN,58.0,170.0,28,50124,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042778.jpg
764,250041563,Milan Škriniar,Slovakia,Defender,CENTRE_BACK,80.0,187.0,29,52747,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250041563.jpg
765,250040599,Niklas Lomb,Germany,Goalkeeper,GOALKEEPER,84.0,188.0,31,50109,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250040599.jpg
766,250029377,Danijel Zagorac,Croatia,Goalkeeper,GOALKEEPER,,,37,50164,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250029377.jpg
767,250022366,David Pavelka,Czechia,Midfielder,DEFENSIVE_MIDFIELDER,74.0,185.0,33,50033,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250022366.jpg
768,250017814,Raffaele Di Gennaro,Italy,Goalkeeper,GOALKEEPER,,,31,50138,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250017814.jpg
769,250015753,Francesco Rossi,Italy,Goalkeeper,GOALKEEPER,,,33,52816,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250015753.jpg
770,250011071,Scott Bain,Scotland,Goalkeeper,GOALKEEPER,,,32,50050,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250011071.jpg
771,250000104,Carlo Pinsoglio,Italy,Goalkeeper,UNKNOWN,,,34,50139,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250000104.jpg
772,108908,Daley Blind,Netherlands,Defender,CENTRE_BACK,72.0,180.0,34,2602798,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/108908.jpg
773,108501,Wojciech Szczęsny,Poland,Goalkeeper,GOALKEEPER,84.0,196.0,34,50080,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/108501.jpg
774,103827,César Azpilicueta,Spain,Defender,FULL_BACK,75.0,178.0,35,50124,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/103827.jpg
775,101585,Vito Mannone,Italy,Goalkeeper,UNKNOWN,84.0,192.0,36,75797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/101585.jpg
